security_id,metric_id,value,missing_data_class,peer_group,stale_critical,available_at,source_id
WT-0076,QLT_GM,-9.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,QLT_OM,7.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,QLT_FCFM,24.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,QLT_CASH_CONV,41.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,QLT_STABILITY,58.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,FIN_NET_DEBT_EBITDA,75.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,FIN_INTEREST_COVER,92.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,FIN_CURRENT_RATIO,-3.2199999999999998,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,FIN_NET_CASH_ASSETS,13.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,FIN_DEBT_TREND,30.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,VAL_EV_EBITDA_FWD,2.7800000000000002,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,VAL_PE_FWD,36.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,VAL_FCF_YIELD,53.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,VAL_REL_HISTORY,70.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,MOM_RS_6M,87.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,MOM_RS_12M,-8.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,MOM_TREND_200D,8.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,MOM_EPS_REV_3M,25.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,MOM_REV_REV_3M,42.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,CAP_SHARE_CHANGE,59.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,CAP_SBC_REVENUE,76.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,CAP_BUYBACK_YIELD,-19.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,CAP_ROIC_TREND,-2.2199999999999998,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,CAP_INSIDER,14.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_VOL_1Y,31.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_DRAWDOWN_3Y,48.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_BETA_2Y,65.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_EARN_VOL,82.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_DILUTION,-13.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0076,RSK_EVENT_FLAG,3.7800000000000002,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_REV_1Y,21.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_REV_3Y,38.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_EPS_1Y,55.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_FCF_1Y,72.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_GM_DELTA,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,GRW_OM_DELTA,-7.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_ROIC,10.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_GM,27.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_OM,44.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_FCFM,61.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_CASH_CONV,78.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,QLT_STABILITY,-18.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,FIN_NET_DEBT_EBITDA,-1.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,FIN_INTEREST_COVER,16.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,FIN_CURRENT_RATIO,33.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,FIN_NET_CASH_ASSETS,50.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,FIN_DEBT_TREND,67.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,VAL_EV_EBITDA_FWD,39.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,VAL_PE_FWD,73.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,VAL_FCF_YIELD,90.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,VAL_REL_HISTORY,-6.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,MOM_RS_6M,11.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,MOM_RS_12M,28.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,MOM_TREND_200D,45.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,MOM_EPS_REV_3M,62.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,MOM_REV_REV_3M,79.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,CAP_SHARE_CHANGE,-17.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,CAP_SBC_REVENUE,0.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,CAP_BUYBACK_YIELD,17.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,CAP_ROIC_TREND,34.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,CAP_INSIDER,51.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_VOL_1Y,68.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_DRAWDOWN_3Y,85.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_BETA_2Y,-11.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_EARN_VOL,6.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_DILUTION,23.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0077,RSK_EVENT_FLAG,40.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_REV_1Y,58.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_REV_3Y,75.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_EPS_1Y,92.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_FCF_1Y,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_GM_DELTA,13.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,GRW_OM_DELTA,30.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_ROIC,47.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_GM,64.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_OM,81.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_FCFM,-14.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_CASH_CONV,2.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,QLT_STABILITY,19.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,FIN_NET_DEBT_EBITDA,36.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,FIN_INTEREST_COVER,53.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,FIN_CURRENT_RATIO,70.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,FIN_NET_CASH_ASSETS,87.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,FIN_DEBT_TREND,-8.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,VAL_EV_EBITDA_FWD,76.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,VAL_PE_FWD,-2.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,VAL_FCF_YIELD,14.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,VAL_REL_HISTORY,31.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,MOM_RS_6M,48.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,MOM_RS_12M,65.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,MOM_TREND_200D,82.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,MOM_EPS_REV_3M,-13.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,MOM_REV_REV_3M,3.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,CAP_SHARE_CHANGE,20.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,CAP_SBC_REVENUE,37.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,CAP_BUYBACK_YIELD,54.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,CAP_ROIC_TREND,71.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,CAP_INSIDER,88.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_VOL_1Y,-7.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_DRAWDOWN_3Y,9.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_BETA_2Y,26.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_EARN_VOL,43.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_DILUTION,60.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0078,RSK_EVENT_FLAG,77.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_REV_1Y,-17.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_REV_3Y,-0.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_EPS_1Y,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_FCF_1Y,33.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_GM_DELTA,50.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,GRW_OM_DELTA,67.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_ROIC,84.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_GM,-11.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_OM,5.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_FCFM,22.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_CASH_CONV,39.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,QLT_STABILITY,56.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,FIN_NET_DEBT_EBITDA,73.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,FIN_INTEREST_COVER,90.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,FIN_CURRENT_RATIO,-5.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,FIN_NET_CASH_ASSETS,11.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,FIN_DEBT_TREND,28.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,VAL_EV_EBITDA_FWD,0.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,VAL_PEG_FWD,17.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,VAL_FCF_YIELD,51.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,VAL_REL_HISTORY,68.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,MOM_RS_6M,85.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,MOM_RS_12M,-10.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,MOM_TREND_200D,6.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,MOM_EPS_REV_3M,23.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,MOM_REV_REV_3M,40.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,CAP_SHARE_CHANGE,57.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,CAP_SBC_REVENUE,74.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,CAP_BUYBACK_YIELD,91.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,CAP_ROIC_TREND,-4.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,CAP_INSIDER,12.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_VOL_1Y,29.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_DRAWDOWN_3Y,46.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_BETA_2Y,63.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_EARN_VOL,80.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_DILUTION,-15.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0079,RSK_EVENT_FLAG,1.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_REV_1Y,19.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_REV_3Y,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_EPS_1Y,53.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_FCF_1Y,70.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_GM_DELTA,87.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,GRW_OM_DELTA,-8.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_ROIC,8.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_GM,25.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_OM,42.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_FCFM,59.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_CASH_CONV,76.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,QLT_STABILITY,-19.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,FIN_NET_DEBT_EBITDA,-2.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,FIN_INTEREST_COVER,14.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,FIN_CURRENT_RATIO,31.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,FIN_NET_CASH_ASSETS,48.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,FIN_DEBT_TREND,65.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,VAL_EV_EBITDA_FWD,37.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,VAL_PEG_FWD,54.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,VAL_FCF_YIELD,88.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,VAL_REL_HISTORY,-7.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,MOM_RS_6M,9.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,MOM_RS_12M,26.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,MOM_TREND_200D,43.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,MOM_EPS_REV_3M,60.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,MOM_REV_REV_3M,77.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,CAP_SHARE_CHANGE,-18.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,CAP_SBC_REVENUE,-1.6099999999999999,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,CAP_BUYBACK_YIELD,15.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,CAP_ROIC_TREND,32.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,CAP_INSIDER,49.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_VOL_1Y,66.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_DRAWDOWN_3Y,83.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_BETA_2Y,-12.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_EARN_VOL,4.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_DILUTION,21.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0080,RSK_EVENT_FLAG,38.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_REV_1Y,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_REV_3Y,73.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_EPS_1Y,90.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_FCF_1Y,-5.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_GM_DELTA,11.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,GRW_OM_DELTA,28.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_ROIC,45.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_GM,62.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_OM,79.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_FCFM,-16.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_CASH_CONV,0.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,QLT_STABILITY,17.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,FIN_NET_DEBT_EBITDA,34.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,FIN_INTEREST_COVER,51.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,FIN_CURRENT_RATIO,68.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,FIN_NET_CASH_ASSETS,85.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,FIN_DEBT_TREND,-10.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,VAL_EV_EBITDA_FWD,74.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,VAL_PEG_FWD,91.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,VAL_FCF_YIELD,12.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,VAL_REL_HISTORY,29.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,MOM_RS_6M,46.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,MOM_RS_12M,63.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,MOM_TREND_200D,80.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,MOM_EPS_REV_3M,-15.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,MOM_REV_REV_3M,1.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,CAP_SHARE_CHANGE,18.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,CAP_SBC_REVENUE,35.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,CAP_BUYBACK_YIELD,52.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,CAP_ROIC_TREND,69.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,CAP_INSIDER,86.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_VOL_1Y,-9.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_DRAWDOWN_3Y,7.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_BETA_2Y,24.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_EARN_VOL,41.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_DILUTION,58.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0081,RSK_EVENT_FLAG,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,GRW_REV_1Y,-19.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,GRW_REV_3Y,-2.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,GRW_GM_DELTA,48.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,GRW_OM_DELTA,65.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,QLT_GM,-13.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,QLT_OM,3.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,QLT_FCFM,20.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,QLT_STABILITY,54.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_NET_DEBT_EBITDA,71.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_INTEREST_COVER,88.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_CURRENT_RATIO,-7.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_NET_CASH_ASSETS,9.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_DEBT_TREND,26.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0082,FIN_RUNWAY,43.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
